hotel_id,hotel_name,city,rating,cost,facilities
662,The Cennet Ranchi,ranchi,3.6,4125,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
663,Hotel Sohrai inn,ranchi,5.0,5881,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Room service, Airport shuttle, Full-service laundry, Accessible"
664,Chanakya BNR Hotel,ranchi,3.2,1531,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
665,"Hotel Green Horizon Station Road, Ranchi. 834001",ranchi,4.5,5902,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Fitness center, Restaurant, Room service, Full-service laundry"
666,Capitol Hill,ranchi,4.2,5265,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
667,Divisha The Bali Resort,ranchi,4.6,11402,
668,Divisha Hotel Marina,ranchi,3.5,3808,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Pet-friendly, Spa, Bar, Restaurant"
669,"Le Lac Sarovar Portico, Ranchi",ranchi,4.0,2837,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
670,Hotel AVN Grand,ranchi,3.9,1616,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
671,The Royal Retreat,ranchi,3.9,1832,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant, Room service"
672,Treebo Trend Lalaji'S Executive,aurangabad,4.7,4872,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
673,Treebo Trend Admiral Suites,aurangabad,5.0,9754,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Room service, Kitchen, Full-service laundry"
674,Zostel Aurangabad,aurangabad,3.6,3862,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Smoke-free"
675,MTDC Aurangabad Resort,aurangabad,4.2,4668,"Free breakfast, Paid parking, Pool, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
676,Hotel Royal Regency,aurangabad,4.2,4226,"2-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
677,Hotel Modi Samrat,aurangabad,4.5,10782,"2-star hotel, Breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Kitchen, Full-service laundry, Smoke-free"
678,Ginger Aurangabad,aurangabad,4.9,9186,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Breakfast, Full-service laundry, Kid-friendly"
679,Hotel J P International,aurangabad,3.4,2606,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
680,Hotel Holiday Era Lodging,aurangabad,3.4,1024,"2-star hotel, Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
681,7 Apple Hotel - Aurangabad,aurangabad,4.3,6579,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry, Accessible, Kid-friendly"
682,Hotel Holiday Pride,aurangabad,3.3,2086,
683,Hotel The Sky Court,aurangabad,3.3,2137,"3-star hotel, Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
684,"Welcomhotel By ITC Hotels, Rama International, Aurangabad-Premium business & leisure hotel| Near Ajanta Ellora Caves",aurangabad,3.2,2878,"5-star hotel, Breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
685,"Ambassador Ajanta Hotel, Aurangabad",aurangabad,3.0,1903,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
686,"The Fern Residency, Aurangabad",aurangabad,3.9,4305,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
687,Aurangabad Gymkhana Club Hotel,aurangabad,4.2,5826,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
688,Hotel Grand Ecotel,aurangabad,3.6,2718,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
689,Hotel kartiki,aurangabad,3.5,3357,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry, Kid-friendly"
690,Lemon Tree Hotel,aurangabad,4.4,3097,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
691,Enrise By Sayaji,aurangabad,4.4,2990,"3-star hotel, Free breakfast, Free Wi-Fi, Pool, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
692,The Manor Hotel,aurangabad,3.9,2147,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
693,Radhika Ex,aurangabad,4.4,6101,"Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Kid-friendly, Smoke-free"
694,Novotel Ahmedabad,ahmedabad,4.8,7904,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
695,The Grand Bhagwati,ahmedabad,4.6,8466,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
696,"Holiday Inn Express Ahmedabad Prahlad Nagar, an IHG Hotel",ahmedabad,4.3,6304,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle, Accessible"
697,"Taj Skyline, Ahmedabad",ahmedabad,4.3,4171,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Spa, Restaurant, Room service, Airport shuttle"
698,Hyatt Regency Ahmedabad,ahmedabad,4.9,7286,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
699,"Welcomhotel By ITC Hotels, Ashram Road, Ahmedabad",ahmedabad,3.9,3984,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Hot tub, Fitness center, Spa, Restaurant, Room service"
700,Hotel Eldorado,ahmedabad,4.1,3676,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
701,Courtyard by Marriott Ahmedabad,ahmedabad,4.3,5060,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
702,"ITC Narmada, a Luxury Collection Hotel, Ahmedabad",ahmedabad,4.8,11557,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
703,Novotel Ahmedabad,ahmedabad,4.7,10384,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
704,Hyatt Ahmedabad,ahmedabad,3.1,2207,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
705,Ramada by Wyndham Ahmedabad,ahmedabad,3.3,2314,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service"
706,Radhe Upavan Resort,ahmedabad,3.6,3133,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
707,Agrasen Foundation,ahmedabad,4.5,5571,
708,Aarya Grand Hotels & Resorts,ahmedabad,4.1,5535,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
709,DoubleTree by Hilton Ahmedabad,ahmedabad,3.6,3609,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
710,"Fortune Select SG Highway, Ahmedabad - Member ITC's hotel group",ahmedabad,3.2,1334,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
711,in&out AC Dormitory Ahmedabad,ahmedabad,4.4,5114,"1-star hotel, Free Wi-Fi, Paid parking, Pool, Restaurant, Airport shuttle, Full-service laundry"
712,Tribecca Select,ahmedabad,4.4,4480,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
713,BloomSuites | Ahmedabad,ahmedabad,4.9,8321,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
714,Deewanji Ni Haveli | Rooms & Restaurant,ahmedabad,4.0,3503,"Sleeps 12, 3 bedrooms, Air conditioning, Fireplace, Paid parking, Free Wi-Fi, No crib, No elevator, No fitness center"
715,"Welcomhotel By ITC Hotels, Ashram Road, Ahmedabad",ahmedabad,4.0,4691,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Hot tub, Fitness center, Spa, Restaurant, Room service"
716,Hyatt Regency Ahmedabad,ahmedabad,3.2,2741,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
717,"Holiday Inn Amritsar Ranjit Avenue, an IHG Hotel",amritsar,3.1,1915,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
718,Regenta Central Amritsar,amritsar,3.9,2077,"5-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Spa, Bar, Restaurant"
719,Fairfield by Marriott Amritsar,amritsar,3.6,1896,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
720,Regenta Central Amritsar,amritsar,3.5,1707,"5-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Spa, Bar, Restaurant"
721,Courtyard by Marriott Amritsar,amritsar,3.2,2088,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
722,Hyatt Regency Amritsar,amritsar,4.9,7646,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Bar, Restaurant"
723,Fabhotels - Hotel Le Golden,amritsar,4.7,11579,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
724,Regenta Place Amritsar,amritsar,4.2,5925,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
725,Madpackers Amritsar,amritsar,4.9,6533,"Free Wi-Fi, Kitchen, Full-service laundry"
726,"Taj Swarna, Amritsar",amritsar,5.0,11588,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
727,Ramada by Wyndham Amritsar,amritsar,4.3,3808,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
728,Treehouse London Street Amritsar,amritsar,3.5,2841,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Full-service laundry"
729,HolidayVilla Amritsar,amritsar,3.1,2180,"4-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Room service, Kitchen, Full-service laundry"
730,"Holiday Inn Amritsar Ranjit Avenue, an IHG Hotel",amritsar,4.5,6055,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
731,Hotel Amritsar International,amritsar,3.9,2152,"3-star hotel, Free breakfast, Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
732,Hotel Anchit - Walking Distance To Golden Temple,amritsar,4.3,6581,"Breakfast, Free Wi-Fi, Pool, Air conditioning, Room service, Full-service laundry, Smoke-free"
733,Amritsar Grand Hotel By Levelup Hotels,amritsar,4.8,8716,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle"
734,BR Grand Amritsar,amritsar,3.4,2812,"Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
735,"Serenity Bangla, Amritsar",amritsar,4.2,6585,"Sleeps 4, 1 bedroom, Air conditioning, Fireplace, Kitchen, Free parking, Free Wi-Fi, No crib, No elevator"
736,The Landmark Amritsar : Near Golden Temple,amritsar,4.3,5027,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Business center"
737,Hotel Sapphire Opposite Golden Temple,amritsar,4.0,6574,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
738,Shine Star By Tag Your Trip Near Golden Temple,amritsar,3.2,994,"House, Sleeps 9, 3 bedrooms, Air conditioning, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi"
739,Amritsar Grand Hotel By Levelup Hotels,amritsar,3.7,1868,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle"
740,Fairfield by Marriott Amritsar,amritsar,3.7,3110,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
741,Hotel Nagpal REGENCY,ludhiana,4.3,6640,"3-star hotel, Breakfast, Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle"
742,Hotel Gulmor - Hotel in Ludhiana,ludhiana,4.7,8245,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
743,"Radisson Blu Hotel, Ludhiana",ludhiana,3.7,2486,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
744,Hotel Brown,ludhiana,4.4,4262,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry"
745,Clarks Inn Express Ludhiana,ludhiana,3.6,3889,"Free Wi-Fi, Paid parking, Pool, Room service, Kitchen, Full-service laundry"
746,Hotel Gulmor - Hotel in Ludhiana,ludhiana,4.9,7390,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
747,Keys Select Ludhiana - By Lemon Tree Hotels,ludhiana,4.6,4898,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
748,Hotel Ludhiana Regency,ludhiana,4.1,2914,"Breakfast, Free Wi-Fi, Free parking, Bar, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
749,Regenta Central Klassik,ludhiana,3.9,2652,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Spa, Bar"
750,The Palm Court,ludhiana,3.6,3527,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry"
751,Hotel Maharaja Regency,ludhiana,3.6,3947,"3-star hotel, Free breakfast, Wi-Fi, Paid parking, Pool, Air conditioning, Bar, Restaurant, Room service"
752,Hotel The Retro Regency,ludhiana,4.9,11728,"Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free"
753,Hotel Kohinoor Palace & Banquets,ludhiana,3.8,4179,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
754,Park Plaza Ludhiana,ludhiana,4.0,6355,"5-star hotel, Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Spa, Bar"
755,Leo Fort Hotel,ludhiana,5.0,6840,"Free breakfast, Wi-Fi, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
756,Hotel NAT GRAND REGENCY,ludhiana,4.3,6896,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry, Accessible"
757,AAGAAZ Hotel,ludhiana,4.1,2566,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
758,Grand Marian Hotel,ludhiana,3.8,1940,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
759,Hyatt Regency Ludhiana,ludhiana,3.4,2665,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
760,Itsy By Treebo - P Grand,ludhiana,3.7,2048,"Free breakfast, Free Wi-Fi, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly"
761,The Stories,ludhiana,4.5,11729,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Accessible"
762,Hotel Hyphen Premier,meerut,4.3,4666,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
763,CAPITAL O74359 Hotel Mukut Mahal,meerut,4.5,10459,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Room service, Full-service laundry, Kid-friendly"
764,Hotel travel inn,meerut,3.4,2398,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry"
765,Hotel DownTown,meerut,4.1,5803,"Free Wi-Fi, Pool, Kitchen, Full-service laundry, Smoke-free"
766,Garden City Resorts | Rooms & Restaurant,meerut,4.9,7497,"Sleeps 9, 3 bedrooms, Air conditioning, Elevator, Fireplace, Cable TV, Paid parking, No crib, No fitness center"
767,Hotel Hyphen Premier,meerut,3.9,1685,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
768,Crystal Palace,meerut,4.4,5781,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle"
769,CAPITAL O74359 Hotel Mukut Mahal,meerut,3.2,1109,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Room service, Full-service laundry, Kid-friendly"
770,The Grand Alora | Best Family Restaurent in Meerut,meerut,4.9,9171,
771,Hotel Green Embassy (Rooms and Restaurant),meerut,4.2,4094,
772,-,meerut,3.5,2984,"Free Wi-Fi, Paid parking, Air conditioning, Kitchen, Full-service laundry"
773,Hotel Samrat Heavens,meerut,3.3,2082,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Bar, Restaurant, Room service"
774,TIVOLI IMPERIAL RESORT,meerut,4.1,3102,
775,3rd Milestone,meerut,4.1,5664,
776,Green Serene Abode,meerut,3.2,2965,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Room service, Airport shuttle, Accessible, Kid-friendly"
777,Crystal Palace,meerut,5.0,8189,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle"
778,Hotel Samrat Heavens,meerut,4.8,10761,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Bar, Restaurant, Room service"
779,Grand Mercure Vadodara Surya Palace,vadodara,3.9,3752,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
780,"The Fern - An Ecotel Hotel, Vadodara",vadodara,3.2,2045,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
781,Courtyard by Marriott Vadodara,vadodara,4.7,11260,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
782,Shagun Residency,vadodara,4.0,3473,"4-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
783,Agrawal bhavan guest house,vadodara,4.4,3554,"2-star hotel, Free Wi-Fi, Free parking, Pool, Full-service laundry"
784,Grand Mercure Vadodara Surya Palace,vadodara,4.0,3292,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
785,Hotel Royal Vadodara,vadodara,3.5,3113,"2-star hotel, Breakfast, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
786,Four Points by Sheraton Vadodara,vadodara,4.7,7557,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
787,Best Western Alkapuri,vadodara,5.0,11011,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
788,Hotel Ideal vadodara,vadodara,3.5,2888,"3-star hotel, Free Wi-Fi, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly"
789,Kabir Hotel and Spa,vadodara,4.1,5495,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
790,Effotel By Sayaji Vadodara,vadodara,3.8,2090,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
791,Regenta Inn Vadodara,vadodara,4.8,6130,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service"
792,Sayaji Hotel Vadodara,vadodara,4.0,6670,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
793,Royal Orchid Central,vadodara,4.8,7788,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
794,7 Apple Hotel - Vadodara,vadodara,4.7,8596,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Accessible"
795,Hotel Express Residency,vadodara,3.6,1664,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
796,Comfort Inn Donil,vadodara,4.6,4871,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Restaurant"
797,Vivanta Vadodara,vadodara,3.8,1659,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
798,Ginger Vadodara,vadodara,4.9,5622,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Breakfast, Full-service laundry, Kid-friendly"
799,Four Points by Sheraton Vadodara,vadodara,4.0,5228,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
800,Hotel Casa Vadodara (Treebo Trend Casa),vadodara,4.6,11086,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
801,Treebo Trip Kiran - Hotel in Raipur,raipur,3.6,3440,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
802,The Downton Hotel,raipur,3.6,3627,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service, Airport shuttle"
803,Hotel Meera,raipur,4.2,6243,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen"
804,"Tulip Arena | Hotel, Club & Events by SGL |",raipur,5.0,5720,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service, Kitchen"
805,Le Roi Raipur Hotel,raipur,4.0,6723,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
806,Club Paraiso,raipur,3.3,1472,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
807,Aloha City Stay,raipur,4.1,5186,"2-star hotel, Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
808,Hotel Shivam Residency,raipur,3.7,4011,"Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Room service, Kitchen, Airport shuttle, Full-service laundry"
809,"Hotel Singhania Sarovar Portico,Raipur",raipur,4.1,5109,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
810,Hyatt Raipur,raipur,4.1,3831,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
811,Sayaji Hotel Raipur,raipur,3.9,3109,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
812,Shri Shiva Palace,raipur,3.6,4025,"3-star hotel, Air conditioning, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
813,Citrus Prime Raipur,raipur,3.4,2125,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
814,Hotel Vennington Court,raipur,4.4,5255,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
815,"Babylon International, Raipur",raipur,4.1,6655,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Airport shuttle"
816,Hotel Grand Canyon,raipur,3.5,3587,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
817,"Babylon Capital, Raipur",raipur,4.6,8860,"Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Restaurant, Room service, Full-service laundry"
818,Hotel Trimurti Inn,raipur,3.1,2906,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Kitchen, Full-service laundry"
819,Hotel Punjab Palace,raipur,4.5,10305,"3-star hotel, Free breakfast, Wi-Fi, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
820,Hotel Shanti Home,raipur,4.4,4955,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
821,Hotel Vennington Court,raipur,4.6,8390,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
822,Hotel Simran,raipur,3.8,1568,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle"
823,Treebo Trend C Plaza - MG Road Vijayawada,vijayawada,4.3,5517,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
824,Treebo Trend Alankar Inn,vijayawada,4.6,7213,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Business center"
825,Hotel Sree Vasudev,vijayawada,5.0,10019,"Free Wi-Fi, Pool, Air conditioning, Room service, Kitchen, Airport shuttle, Full-service laundry, Accessible"
