flight_id,source,destination,airline,departure time,arrival_time,price,duration,duration_minutes
349,Kolkata,Banglore,Air India,09:25,13:45 10 Jun,11542,28h 20m,1700
350,Banglore,Delhi,Jet Airways,17:45,20:45,7229,3h,180
351,Banglore,Delhi,Jet Airways,06:00,08:45,4544,2h 45m,165
352,Delhi,Cochin,IndiGo,05:10,10:05,6496,4h 55m,295
353,Kolkata,Banglore,IndiGo,21:25,00:05 16 Jun,4804,2h 40m,160
354,Banglore,New Delhi,Air India,11:05,09:15 02 Mar,13439,22h 10m,1330
355,Delhi,Cochin,Jet Airways,18:15,04:25 28 Mar,6540,10h 10m,610
356,Banglore,Delhi,IndiGo,23:30,02:20 02 Jun,4591,2h 50m,170
357,Banglore,New Delhi,IndiGo,16:15,20:35,4437,4h 20m,260
358,Delhi,Cochin,Air Asia,20:10,07:10 22 Mar,6151,11h,660
359,Banglore,Delhi,Jet Airways,17:45,20:45,7754,3h,180
360,Delhi,Cochin,Jet Airways,14:00,12:35 25 Jun,10262,22h 35m,1355
361,Banglore,Delhi,Jet Airways,18:55,22:00,8016,3h 5m,185
362,Kolkata,Banglore,SpiceJet,06:55,09:35,4781,2h 40m,160
363,Banglore,Delhi,Vistara,11:30,14:20,4668,2h 50m,170
364,Banglore,New Delhi,Air India,11:50,08:55 07 Mar,14594,21h 5m,1265
365,Kolkata,Banglore,Jet Airways,16:55,04:45 25 Mar,14231,11h 50m,710
366,Delhi,Cochin,Air India,05:15,06:50 16 May,8425,25h 35m,1535
367,Delhi,Cochin,Multiple carriers,07:05,22:30,9646,15h 25m,925
368,Chennai,Kolkata,IndiGo,14:40,17:05,7295,2h 25m,145
369,Kolkata,Banglore,Air Asia,06:50,10:30,5162,3h 40m,220
370,Banglore,New Delhi,IndiGo,18:25,21:20,6860,2h 55m,175
371,Delhi,Cochin,Vistara,06:00,09:10,6216,3h 10m,190
372,Kolkata,Banglore,Air Asia,07:35,19:25,5192,11h 50m,710
373,Banglore,Delhi,IndiGo,20:00,22:50,4823,2h 50m,170
374,Banglore,Delhi,SpiceJet,09:30,12:20,3919,2h 50m,170
375,Mumbai,Hyderabad,IndiGo,19:05,20:35,2754,1h 30m,90
376,Delhi,Cochin,Multiple carriers,07:30,19:00,9315,11h 30m,690
377,Delhi,Cochin,Multiple carriers,10:00,18:50,11667,8h 50m,530
378,Kolkata,Banglore,Jet Airways,08:25,04:40 13 Jun,6224,20h 15m,1215
379,Kolkata,Banglore,Air India,09:25,05:35 25 Mar,13349,20h 10m,1210
380,Banglore,New Delhi,Jet Airways,16:55,09:00 16 Mar,11087,16h 5m,965
381,Delhi,Cochin,Multiple carriers,13:00,01:35 07 Mar,15603,12h 35m,755
382,Delhi,Cochin,Jet Airways,19:30,12:35 10 May,15129,17h 5m,1025
383,Banglore,Delhi,IndiGo,16:55,19:55,4823,3h,180
384,Kolkata,Banglore,Vistara,07:10,22:40,8452,15h 30m,930
385,Delhi,Cochin,Multiple carriers,07:30,19:00,12524,11h 30m,690
386,Chennai,Kolkata,SpiceJet,17:45,20:05,3384,2h 20m,140
387,Delhi,Cochin,Jet Airways,19:15,19:00 02 Jun,10262,23h 45m,1425
388,Mumbai,Hyderabad,SpiceJet,13:15,14:45,1965,1h 30m,90
389,Kolkata,Banglore,IndiGo,22:15,00:50 19 May,4804,2h 35m,155
390,Delhi,Cochin,Jet Airways,18:15,19:00 28 May,16079,24h 45m,1485
391,Delhi,Cochin,Jet Airways,21:25,19:00 02 Jun,13292,21h 35m,1295
392,Delhi,Cochin,Air Asia,07:55,13:25,6751,5h 30m,330
393,Delhi,Cochin,Air India,07:00,19:15,8669,12h 15m,735
394,Delhi,Cochin,IndiGo,17:30,01:35 04 Mar,14871,8h 5m,485
395,Delhi,Cochin,Jet Airways,14:00,19:00,12898,5h,300
396,Banglore,Delhi,SpiceJet,09:30,12:20,3919,2h 50m,170
397,Delhi,Cochin,Multiple carriers,12:50,19:15,36983,6h 25m,385
398,Chennai,Kolkata,IndiGo,19:35,21:55,3597,2h 20m,140
399,Banglore,New Delhi,Air India,17:00,19:45,10741,2h 45m,165
400,Kolkata,Banglore,Air India,16:50,05:35 07 Jun,11432,12h 45m,765
401,Banglore,New Delhi,Jet Airways,18:55,10:45 13 Mar,11087,15h 50m,950
402,Delhi,Cochin,Jet Airways,09:35,12:35 04 Jun,13292,27h,1620
403,Delhi,Cochin,Air India,05:15,07:40 16 Jun,10493,26h 25m,1585
404,Banglore,New Delhi,GoAir,07:45,10:40,7631,2h 55m,175
405,Delhi,Cochin,Air India,06:50,07:40 07 Jun,13381,24h 50m,1490
406,Kolkata,Banglore,Jet Airways,20:00,04:40 07 Jun,13731,8h 40m,520
407,Delhi,Cochin,Air India,05:55,07:40 22 May,11911,25h 45m,1545
408,Banglore,Delhi,IndiGo,23:30,02:20 19 Apr,4591,2h 50m,170
409,Delhi,Cochin,Multiple carriers,13:00,19:15,14848,6h 15m,375
410,Delhi,Cochin,Multiple carriers,08:45,19:15,8266,10h 30m,630
411,Delhi,Cochin,Air India,17:15,19:15 19 May,12392,26h,1560
412,Kolkata,Banglore,Jet Airways,18:55,12:00 13 Jun,13044,17h 5m,1025
413,Delhi,Cochin,Jet Airways,07:05,04:25 22 May,12898,21h 20m,1280
414,Delhi,Cochin,Jet Airways,22:50,04:25 22 Mar,12242,5h 35m,335
415,Banglore,Delhi,IndiGo,10:10,13:00,3943,2h 50m,170
416,Kolkata,Banglore,Vistara,20:20,22:10 25 Mar,11105,25h 50m,1550
417,Kolkata,Banglore,Jet Airways,21:10,09:20 13 May,14388,12h 10m,730
418,Delhi,Cochin,Jet Airways,19:30,12:35 19 May,13014,17h 5m,1025
419,Delhi,Cochin,Multiple carriers,10:20,18:50,15411,8h 30m,510
420,Delhi,Cochin,Jet Airways,19:45,18:50 10 Mar,16289,23h 5m,1385
421,Delhi,Cochin,IndiGo,06:50,16:10,6442,9h 20m,560
422,Kolkata,Banglore,Jet Airways,08:25,16:20,10844,7h 55m,475
423,Mumbai,Hyderabad,Jet Airways,10:20,11:50,5678,1h 30m,90
424,Banglore,Delhi,IndiGo,23:30,02:20 13 Apr,6906,2h 50m,170
425,Chennai,Kolkata,SpiceJet,09:45,12:00,3543,2h 15m,135
426,Delhi,Cochin,Jet Airways,09:00,19:00,14714,10h,600
427,Banglore,New Delhi,Vistara Premium economy,16:00,18:35,11793,2h 35m,155
428,Delhi,Cochin,Multiple carriers,11:30,19:15,14323,7h 45m,465
429,Banglore,Delhi,SpiceJet,21:10,00:05 10 Apr,3971,2h 55m,175
430,Kolkata,Banglore,Vistara,20:20,22:40 07 May,8452,26h 20m,1580
431,Banglore,Delhi,Vistara,07:00,09:40,5403,2h 40m,160
432,Delhi,Cochin,Multiple carriers,10:00,21:00,13727,11h,660
433,Kolkata,Banglore,Air India,10:00,05:25 02 Apr,12639,19h 25m,1165
434,Banglore,Delhi,Jet Airways,15:15,18:10,5198,2h 55m,175
435,Banglore,Delhi,Vistara,19:30,22:15,4878,2h 45m,165
436,Delhi,Cochin,Jet Airways,19:45,19:00 19 May,12373,23h 15m,1395
437,Delhi,Cochin,Multiple carriers,07:10,16:10,8552,9h,540
438,Delhi,Cochin,Vistara,14:40,17:50,6741,3h 10m,190
439,Delhi,Cochin,Multiple carriers,12:50,19:15,6481,6h 25m,385
440,Delhi,Cochin,Multiple carriers,10:35,19:15,7354,8h 40m,520
441,Banglore,Delhi,Air India,21:05,23:55,5228,2h 50m,170
442,Kolkata,Banglore,Jet Airways,08:25,20:45,10844,12h 20m,740
443,Delhi,Cochin,IndiGo,06:50,12:10,6347,5h 20m,320
444,Banglore,New Delhi,Air India,08:15,12:15,5013,4h,240
445,Kolkata,Banglore,Jet Airways,18:55,04:40 10 Jun,9663,9h 45m,585
446,Banglore,Delhi,IndiGo,18:25,21:20,4823,2h 55m,175
447,Delhi,Cochin,Air India,16:55,19:15 25 Jun,13381,26h 20m,1580
448,Chennai,Kolkata,SpiceJet,09:45,12:00,3543,2h 15m,135
449,Kolkata,Banglore,Jet Airways,18:55,04:40 16 May,9663,9h 45m,585
450,Kolkata,Banglore,Jet Airways,18:55,19:50 02 Apr,7064,24h 55m,1495
451,Delhi,Cochin,Jet Airways,07:05,19:00,10262,11h 55m,715
452,Delhi,Cochin,Air India,10:55,19:15,13013,8h 20m,500
453,Delhi,Cochin,Jet Airways,19:10,12:35 28 Jun,15339,17h 25m,1045
454,Banglore,Delhi,GoAir,11:40,14:30,4937,2h 50m,170
455,Delhi,Cochin,IndiGo,05:05,12:10,6818,7h 5m,425
456,Delhi,Cochin,Air India,22:00,19:15 19 May,10441,21h 15m,1275
457,Delhi,Cochin,Jet Airways,14:00,19:00,5177,5h,300
458,Chennai,Kolkata,IndiGo,11:35,14:00,3858,2h 25m,145
459,Kolkata,Banglore,IndiGo,21:00,02:15 19 May,6534,5h 15m,315
460,Delhi,Cochin,Multiple carriers,10:20,01:30 16 Jun,6795,15h 10m,910
461,Delhi,Cochin,Multiple carriers,07:30,19:15,9736,11h 45m,705
462,Banglore,Delhi,Jet Airways,19:50,22:50,7229,3h,180
463,Delhi,Cochin,SpiceJet,17:55,22:50,4957,4h 55m,295
464,Banglore,New Delhi,IndiGo,06:00,08:45,7648,2h 45m,165
465,Kolkata,Banglore,SpiceJet,14:55,17:25,3873,2h 30m,150
466,Kolkata,Banglore,Jet Airways,18:55,04:40 13 May,14388,9h 45m,585
467,Kolkata,Banglore,IndiGo,17:15,19:55,5618,2h 40m,160
468,Delhi,Cochin,Multiple carriers,19:00,01:30 10 Jun,7408,6h 30m,390
469,Delhi,Cochin,Air Asia,16:45,22:15,13774,5h 30m,330
470,Banglore,Delhi,Vistara,07:00,09:40,4668,2h 40m,160
471,Delhi,Cochin,Jet Airways,18:20,04:25 23 Mar,13082,34h 5m,2045
472,Delhi,Cochin,Air India,03:50,19:15,8669,15h 25m,925
473,Delhi,Cochin,IndiGo,16:00,01:30 25 Jun,6316,9h 30m,570
474,Delhi,Cochin,Jet Airways,22:20,04:25 07 Mar,12583,6h 5m,365
475,Banglore,New Delhi,Vistara,16:10,18:50,7923,2h 40m,160
476,Delhi,Cochin,GoAir,07:00,12:50,7378,5h 50m,350
477,Banglore,Delhi,Vistara,19:30,22:15,4878,2h 45m,165
478,Kolkata,Banglore,Jet Airways,16:30,19:50 19 May,10844,27h 20m,1640
479,Banglore,Delhi,Jet Airways,08:20,11:20,7229,3h,180
480,Delhi,Cochin,SpiceJet,06:05,11:20,6297,5h 15m,315
481,Kolkata,Banglore,Jet Airways,20:00,12:00 13 Jun,8529,16h,960
482,Delhi,Cochin,Multiple carriers,14:00,21:00,13727,7h,420
483,Kolkata,Banglore,SpiceJet,08:35,17:15,6643,8h 40m,520
484,Delhi,Cochin,Multiple carriers,10:00,19:00,10197,9h,540
485,Kolkata,Banglore,SpiceJet,22:20,00:40 22 Apr,4911,2h 20m,140
486,Chennai,Kolkata,IndiGo,05:15,07:35,6482,2h 20m,140
487,Banglore,New Delhi,Jet Airways,08:55,15:15,26890,6h 20m,380
488,Kolkata,Banglore,IndiGo,19:20,23:45,3717,4h 25m,265
489,Chennai,Kolkata,IndiGo,13:15,15:35,3597,2h 20m,140
490,Banglore,New Delhi,Air India,11:05,22:10,10846,11h 5m,665
491,Banglore,New Delhi,Air India,05:50,22:45,14069,16h 55m,1015
492,Delhi,Cochin,Jet Airways,22:50,12:35 02 Apr,5177,13h 45m,825
493,Delhi,Cochin,Air India,05:55,07:40 07 Mar,14641,25h 45m,1545
494,Delhi,Cochin,IndiGo,08:35,22:30,6442,13h 55m,835
495,Delhi,Cochin,Air India,17:45,23:00,5704,5h 15m,315
496,Kolkata,Banglore,Jet Airways,14:05,09:20 07 May,9663,19h 15m,1155
497,Delhi,Cochin,Jet Airways,20:55,04:25 07 Jun,14714,7h 30m,450
498,Delhi,Cochin,Jet Airways,10:00,19:00,5406,9h,540
499,Kolkata,Banglore,Vistara,20:20,20:20 16 May,8610,24h,1440
500,Delhi,Cochin,Jet Airways,18:25,12:35 13 Jun,14237,18h 10m,1090
501,Banglore,Delhi,IndiGo,07:10,10:05,4823,2h 55m,175
502,Mumbai,Hyderabad,IndiGo,20:05,21:35,2227,1h 30m,90
503,Delhi,Cochin,Jet Airways,07:05,04:25 19 May,12373,21h 20m,1280
504,Delhi,Cochin,Air India,13:00,19:15,8372,6h 15m,375
505,Delhi,Cochin,Jet Airways,13:55,04:25 04 Mar,17024,14h 30m,870
506,Mumbai,Hyderabad,Air India,21:05,22:25,3100,1h 20m,80
507,Delhi,Cochin,Jet Airways,06:50,19:45,14053,12h 55m,775
508,Chennai,Kolkata,IndiGo,05:15,07:40,3540,2h 25m,145
509,Kolkata,Banglore,Vistara,20:20,18:50 22 May,9345,22h 30m,1350
510,Delhi,Cochin,Jet Airways,05:30,04:25 02 Jun,10368,22h 55m,1375
511,Banglore,New Delhi,Jet Airways,07:00,12:25,26890,5h 25m,325
512,Mumbai,Hyderabad,SpiceJet,08:50,10:15,5755,1h 25m,85
513,Banglore,New Delhi,Jet Airways,08:55,16:10,7832,7h 15m,435
514,Kolkata,Banglore,Jet Airways,08:25,20:45,14388,12h 20m,740
515,Delhi,Cochin,Air India,13:15,09:25 28 Jun,8839,20h 10m,1210
516,Delhi,Cochin,Air India,22:00,19:15 04 Mar,22096,21h 15m,1275
517,Chennai,Kolkata,Vistara,07:05,09:20,3687,2h 15m,135
518,Delhi,Cochin,Multiple carriers,08:30,19:00,9627,10h 30m,630
519,Delhi,Cochin,Multiple carriers,11:30,01:35 22 Mar,13542,14h 5m,845
520,Banglore,Delhi,IndiGo,04:00,06:50,4423,2h 50m,170
521,Delhi,Cochin,IndiGo,04:55,21:20,8899,16h 25m,985
522,Delhi,Cochin,SpiceJet,06:05,11:20,5583,5h 15m,315
523,Delhi,Cochin,Air Asia,16:45,06:35 28 May,6752,13h 50m,830
524,Chennai,Kolkata,SpiceJet,08:20,10:35,3543,2h 15m,135
525,Banglore,New Delhi,Jet Airways,08:00,15:15,7832,7h 15m,435
526,Kolkata,Banglore,Air India,05:50,08:55 02 May,10991,27h 5m,1625
527,Delhi,Cochin,Jet Airways,09:00,12:35 28 May,12898,27h 35m,1655
528,Delhi,Cochin,Jet Airways,14:00,19:00,12898,5h,300
529,Banglore,Delhi,GoAir,11:40,14:30,3398,2h 50m,170
530,Delhi,Cochin,Air India,05:10,08:00,5201,2h 50m,170
531,Kolkata,Banglore,Air India,10:00,01:20 07 May,13873,15h 20m,920
532,Delhi,Cochin,Air India,17:40,23:00,7384,5h 20m,320
533,Delhi,Cochin,Jet Airways,18:15,04:25 07 Jun,10262,10h 10m,610
534,Kolkata,Banglore,Jet Airways,08:25,12:00 25 Mar,10031,27h 35m,1655
535,Kolkata,Banglore,Jet Airways,09:35,19:10,12384,9h 35m,575
536,Kolkata,Banglore,Jet Airways,14:05,18:15 10 May,7757,28h 10m,1690
537,Banglore,New Delhi,Jet Airways,21:25,11:25 07 Mar,17261,14h,840
538,Chennai,Kolkata,SpiceJet,09:30,12:05,7298,2h 35m,155
539,Banglore,Delhi,Jet Airways,15:15,18:10,7229,2h 55m,175
540,Kolkata,Banglore,IndiGo,04:40,07:15,4174,2h 35m,155
541,Kolkata,Banglore,IndiGo,17:35,22:15,5699,4h 40m,280
542,Kolkata,Banglore,Air India,14:15,16:45,4880,2h 30m,150
543,Delhi,Cochin,Air India,08:00,19:15,15284,11h 15m,675
544,Kolkata,Banglore,Jet Airways,08:25,16:20,13759,7h 55m,475
545,Kolkata,Banglore,Vistara,09:55,18:45,16092,8h 50m,530
546,Mumbai,Hyderabad,IndiGo,06:20,07:45,4392,1h 25m,85
547,Delhi,Cochin,Jet Airways,20:55,12:35 25 Jun,10262,15h 40m,940
548,Kolkata,Banglore,SpiceJet,06:55,09:30,3841,2h 35m,155
549,Banglore,Delhi,GoAir,07:45,10:40,5048,2h 55m,175
550,Kolkata,Banglore,Air India,07:00,20:25,11096,13h 25m,805
551,Delhi,Cochin,IndiGo,07:35,12:10,5073,4h 35m,275
552,Delhi,Cochin,Jet Airways,09:55,04:25 04 Mar,19828,18h 30m,1110
553,Chennai,Kolkata,Vistara,07:05,09:20,3739,2h 15m,135
554,Delhi,Cochin,Air India,05:00,19:15 10 Mar,10598,38h 15m,2295
555,Banglore,Delhi,Jet Airways,18:55,22:00,7229,3h 5m,185
556,Kolkata,Banglore,Vistara,17:00,18:50 02 Apr,8610,25h 50m,1550
557,Delhi,Cochin,Vistara,14:40,17:50,6216,3h 10m,190
558,Banglore,Delhi,Air India,13:20,16:10,6961,2h 50m,170
559,Kolkata,Banglore,Jet Airways,09:35,21:05,10703,11h 30m,690
560,Kolkata,Banglore,Jet Airways,17:00,23:35,14151,6h 35m,395
561,Kolkata,Banglore,Jet Airways,06:30,10:05 10 May,8586,27h 35m,1655
562,Kolkata,Banglore,IndiGo,20:20,22:55,4488,2h 35m,155
563,Delhi,Cochin,Multiple carriers,18:00,01:30 16 Jun,7408,7h 30m,450
564,Delhi,Cochin,Jet Airways,11:00,14:15,5443,3h 15m,195
565,Kolkata,Banglore,Jet Airways,09:35,19:10,10539,9h 35m,575
566,Delhi,Cochin,Multiple carriers,13:00,01:30 02 Jun,7723,12h 30m,750
567,Delhi,Cochin,Multiple carriers,07:30,18:50,15411,11h 20m,680
568,Banglore,Delhi,Jet Airways,07:10,10:10,7229,3h,180
569,Kolkata,Banglore,IndiGo,20:20,22:55,4804,2h 35m,155
570,Mumbai,Hyderabad,Jet Airways,02:55,04:25,4050,1h 30m,90
571,Kolkata,Banglore,Jet Airways,17:00,19:10 19 May,14151,26h 10m,1570
572,Delhi,Cochin,SpiceJet,17:55,22:50,4957,4h 55m,295
573,Banglore,New Delhi,Air India,21:10,23:55,7591,2h 45m,165
574,Kolkata,Banglore,Jet Airways,13:55,22:35,11134,8h 40m,520
575,Delhi,Cochin,IndiGo,05:05,12:10,6600,7h 5m,425
576,Banglore,New Delhi,Air India,21:10,23:55,4966,2h 45m,165
577,Delhi,Cochin,Air India,06:50,07:40 02 Jun,15481,24h 50m,1490
578,Kolkata,Banglore,SpiceJet,22:20,00:40 02 Mar,5515,2h 20m,140
579,Delhi,Cochin,Jet Airways,08:00,19:00,14714,11h,660
580,Delhi,Cochin,GoAir,10:35,19:35,4959,9h,540
581,Banglore,Delhi,Jet Airways,11:10,14:05,7229,2h 55m,175
582,Delhi,Cochin,Air India,18:05,21:10,6094,3h 5m,185
583,Kolkata,Banglore,Air Asia,10:20,12:55,4409,2h 35m,155
584,Delhi,Cochin,Multiple carriers,06:00,19:00,9794,13h,780
585,Mumbai,Hyderabad,Jet Airways,02:55,04:20,5678,1h 25m,85
586,Delhi,Cochin,IndiGo,08:35,16:10,6442,7h 35m,455
587,Banglore,Delhi,Vistara,07:00,09:40,4878,2h 40m,160
588,Kolkata,Banglore,Jet Airways,21:10,10:05 25 Mar,12446,12h 55m,775
589,Delhi,Cochin,Jet Airways,23:05,04:25 11 May,16704,29h 20m,1760
590,Banglore,New Delhi,Jet Airways,05:45,10:45,9134,5h,300
591,Kolkata,Banglore,Jet Airways,20:00,04:40 16 May,8586,8h 40m,520
592,Banglore,Delhi,Jet Airways,07:10,10:10,7229,3h,180
593,Banglore,Delhi,Jet Airways,07:10,10:10,6144,3h,180
594,Banglore,Delhi,Air India,10:00,12:45,6961,2h 45m,165
595,Kolkata,Banglore,Jet Airways,16:30,04:40 10 May,10844,12h 10m,730
596,Chennai,Kolkata,IndiGo,19:35,21:55,3597,2h 20m,140
597,Banglore,New Delhi,SpiceJet,10:20,18:15,7139,7h 55m,475
598,Mumbai,Hyderabad,Air India,09:40,15:15 07 Mar,25139,29h 35m,1775
599,Delhi,Cochin,Jet Airways,09:40,12:35 02 Jun,10368,26h 55m,1615
600,Delhi,Cochin,Air India,20:40,09:25 07 Apr,5117,12h 45m,765
601,Delhi,Cochin,Multiple carriers,11:40,19:15,9211,7h 35m,455
602,Kolkata,Banglore,SpiceJet,17:10,19:40,4174,2h 30m,150
603,Delhi,Cochin,Multiple carriers,07:30,19:15,10786,11h 45m,705
604,Banglore,New Delhi,Jet Airways,08:00,07:40 16 Mar,9134,23h 40m,1420
605,Delhi,Cochin,Jet Airways,14:35,04:25 02 Jun,13376,13h 50m,830
606,Banglore,New Delhi,Air India,22:00,10:50 19 Mar,6955,12h 50m,770
607,Kolkata,Banglore,Jet Airways,08:25,18:15,10844,9h 50m,590
608,Kolkata,Banglore,Air Asia,19:55,22:25,3807,2h 30m,150
609,Kolkata,Banglore,Jet Airways,14:05,12:00 02 May,9663,21h 55m,1315
610,Delhi,Cochin,Jet Airways,02:15,04:25 10 May,12373,26h 10m,1570
611,Banglore,Delhi,SpiceJet,21:10,00:05 02 May,4991,2h 55m,175
612,Delhi,Cochin,Air India,23:00,19:15 22 Mar,6745,20h 15m,1215
613,Delhi,Cochin,Jet Airways,22:50,19:00 16 Jun,10262,20h 10m,1210
614,Delhi,Cochin,Jet Airways,17:30,04:25 28 Mar,6540,10h 55m,655
615,Kolkata,Banglore,SpiceJet,17:10,19:40,3873,2h 30m,150
616,Delhi,Cochin,Jet Airways,21:50,19:00 10 May,15554,21h 10m,1270
617,Kolkata,Banglore,IndiGo,20:20,22:55,4804,2h 35m,155
618,Delhi,Cochin,Jet Airways,23:05,19:45 28 Mar,7438,20h 40m,1240
619,Banglore,Delhi,Air Asia,04:55,07:45,6181,2h 50m,170
620,Delhi,Cochin,Multiple carriers,19:00,01:30 02 May,9424,6h 30m,390
621,Banglore,New Delhi,Air India,17:25,23:25 13 Mar,12725,30h,1800
622,Banglore,New Delhi,Air India,08:15,21:25,6046,13h 10m,790
623,Banglore,Delhi,SpiceJet,21:10,00:05 16 Jun,3971,2h 55m,175
624,Kolkata,Banglore,Jet Airways,20:25,14:25 07 Jun,12692,18h,1080
625,Delhi,Cochin,IndiGo,14:20,22:20,7451,8h,480
626,Banglore,New Delhi,Jet Airways,22:55,07:40 13 Mar,13817,8h 45m,525
627,Kolkata,Banglore,Jet Airways,09:35,22:05,10703,12h 30m,750
628,Banglore,New Delhi,Jet Airways,21:25,10:45 13 Mar,13817,13h 20m,800
629,Banglore,New Delhi,Jet Airways,22:55,05:05 13 Mar,27210,6h 10m,370
630,Kolkata,Banglore,Jet Airways,21:10,04:40 19 May,13941,7h 30m,450
631,Banglore,New Delhi,Air India,17:00,12:15 02 Mar,10246,19h 15m,1155
632,Kolkata,Banglore,IndiGo,17:15,19:50,4804,2h 35m,155
633,Kolkata,Banglore,Air Asia,22:40,10:40 07 Jun,6810,12h,720
634,Banglore,Delhi,Jet Airways,08:20,11:20,5198,3h,180
635,Banglore,Delhi,Vistara,21:00,23:50,5613,2h 50m,170
636,Mumbai,Hyderabad,IndiGo,21:20,22:45,4784,1h 25m,85
637,Delhi,Cochin,Jet Airways,19:45,18:50 22 Mar,5406,23h 5m,1385
638,Banglore,Delhi,Air India,13:20,16:10,5228,2h 50m,170
639,Delhi,Cochin,Jet Airways,20:55,19:00 28 May,12898,22h 5m,1325
640,Chennai,Kolkata,Air India,11:40,13:55,4667,2h 15m,135
641,Kolkata,Banglore,Jet Airways,14:05,19:50,14781,5h 45m,345
642,Banglore,Delhi,Vistara,09:45,12:35,5403,2h 50m,170
643,Kolkata,Banglore,Jet Airways,14:05,23:35,9899,9h 30m,570
644,Delhi,Cochin,Jet Airways,19:30,04:25 22 May,13029,8h 55m,535
645,Kolkata,Banglore,Vistara,17:00,10:45 19 May,9187,17h 45m,1065
646,Banglore,Delhi,IndiGo,20:00,22:50,4823,2h 50m,170
647,Delhi,Cochin,Air India,21:30,19:15 28 Mar,8665,21h 45m,1305
648,Delhi,Cochin,IndiGo,08:25,21:00,14871,12h 35m,755
649,Mumbai,Hyderabad,IndiGo,06:25,07:55,4049,1h 30m,90
650,Chennai,Kolkata,Air India,11:40,13:55,4667,2h 15m,135
651,Kolkata,Banglore,IndiGo,19:55,23:50,4226,3h 55m,235
652,Banglore,New Delhi,Air India,06:10,08:55,7591,2h 45m,165
653,Banglore,New Delhi,Jet Airways,05:45,13:15,19225,7h 30m,450
654,Delhi,Cochin,Jet Airways,19:15,12:35 28 May,12898,17h 20m,1040
655,Mumbai,Hyderabad,IndiGo,12:00,13:30,2754,1h 30m,90
656,Mumbai,Hyderabad,SpiceJet,13:15,14:45,1965,1h 30m,90
657,Kolkata,Banglore,Air India,16:45,23:15 25 Mar,12835,30h 30m,1830
658,Banglore,New Delhi,Jet Airways Business,05:45,10:45,52229,5h,300
659,Delhi,Cochin,Multiple carriers,08:00,19:15,14533,11h 15m,675
660,Banglore,Delhi,Vistara,09:45,12:35,4668,2h 50m,170
661,Delhi,Cochin,Jet Airways,17:30,12:35 10 Apr,11822,19h 5m,1145
662,Delhi,Cochin,Jet Airways,21:50,04:25 28 Mar,6017,6h 35m,395
663,Delhi,Cochin,Jet Airways,11:30,19:00,14714,7h 30m,450
664,Chennai,Kolkata,SpiceJet,08:20,10:35,3597,2h 15m,135
665,Banglore,Delhi,Air Asia,11:10,13:55,3383,2h 45m,165
666,Kolkata,Banglore,Air India,16:50,05:35 19 May,11642,12h 45m,765
667,Banglore,Delhi,Vistara,21:00,23:50,5403,2h 50m,170
668,Delhi,Cochin,Air India,16:40,19:15 04 Mar,14221,26h 35m,1595
669,Kolkata,Banglore,Jet Airways,21:10,10:05 19 May,8586,12h 55m,775
670,Mumbai,Hyderabad,IndiGo,09:10,10:40,4049,1h 30m,90
671,Delhi,Cochin,Jet Airways,19:45,04:25 04 Jun,10262,8h 40m,520
672,Delhi,Cochin,Multiple carriers,07:00,21:00,7888,14h,840
673,Delhi,Cochin,Air India,19:45,19:15 22 Mar,8236,23h 30m,1410
674,Delhi,Cochin,Air India,13:20,19:15 07 Jun,12961,29h 55m,1795
675,Kolkata,Banglore,Jet Airways,06:30,04:40 10 May,8586,22h 10m,1330
676,Kolkata,Banglore,IndiGo,08:10,13:00,5279,4h 50m,290
677,Banglore,Delhi,GoAir,20:55,23:40,3419,2h 45m,165
678,Delhi,Cochin,Jet Airways,05:30,19:00,13292,13h 30m,810
679,Kolkata,Banglore,Jet Airways,20:25,09:45 16 May,13067,13h 20m,800
680,Chennai,Kolkata,IndiGo,13:15,15:35,3597,2h 20m,140
681,Delhi,Cochin,Jet Airways,07:05,19:00,15554,11h 55m,715
682,Delhi,Cochin,IndiGo,17:05,22:15,6027,5h 10m,310
683,Kolkata,Banglore,Jet Airways,06:30,18:15,14781,11h 45m,705
684,Delhi,Cochin,Jet Airways,14:35,04:25 02 Jun,13376,13h 50m,830
685,Banglore,Delhi,IndiGo,21:15,00:15 28 May,3943,3h,180
686,Delhi,Cochin,GoAir,07:25,13:35,5842,6h 10m,370
687,Chennai,Kolkata,IndiGo,05:15,07:35,4326,2h 20m,140
688,Delhi,Cochin,Multiple carriers,08:30,19:15,8937,10h 45m,645
689,Chennai,Kolkata,Air India,11:40,13:55,3670,2h 15m,135
690,Banglore,Delhi,IndiGo,18:25,21:20,4823,2h 55m,175
691,Mumbai,Hyderabad,Jet Airways,19:35,21:05,2071,1h 30m,90
692,Delhi,Cochin,Multiple carriers,14:55,22:30,6093,7h 35m,455
693,Kolkata,Banglore,Vistara,20:20,22:55 25 Mar,11682,26h 35m,1595
694,Banglore,New Delhi,IndiGo,05:25,10:10,7774,4h 45m,285
695,Kolkata,Banglore,Jet Airways,17:00,14:25 13 May,13067,21h 25m,1285
696,Delhi,Cochin,IndiGo,07:35,16:10,7514,8h 35m,515
697,Delhi,Cochin,Multiple carriers,17:00,01:30 10 Apr,6838,8h 30m,510
698,Chennai,Kolkata,IndiGo,13:20,15:35,3858,2h 15m,135
699,Delhi,Cochin,Multiple carriers,12:50,01:30 16 Jun,6795,12h 40m,760
